STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/1991,80,80,9.17,1250,1310,0.13,0,0,,98,75,,290,,,270,,,14.1,,,21.9,,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/1991,80,80,7.38,1550,1544,0.08,0,0,,87,65,,90,,,90,,,17,,,26.4,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/1991,40,40,8.5,1650,1824,0,0,0,,79,62,,200,,,225,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/1991,90,80,6.26,1350,1340,0.28,0,0,,80,67,,180,,,180,,,13,,,16.1,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/1991,100,100,8.28,1650,1807,0,0,0,,77,66,,120,,,90,,,12.1,,,16.1,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/1991,60,50,8.05,1550,1128,0,0,0,,77,63,,140,,,135,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/1991,100,100,8.05,1350,1253,0.35,0,0,,71,66,,60,,,90,,,12.1,,,13.9,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/1991,80,70,7.83,2350,1538,0,0,0,,77,67,,180,,,180,,,14.1,,,18.3,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/1991,70,80,9.4,1222,1225,0.07,0,0,,84,71,,230,,,225,,,17,,,27.5,,1,1,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/1991,50,60,10.96,1550,1439,0,0,0,,89,71,,250,,,225,,,17.9,,,23,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/1991,20,10,9.84,950,1817,0,0,0,,88,73,,340,,,315,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/1991,30,20,8.05,1450,1413,0,0,0,,80,62,,190,,,180,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/1991,30,40,8.5,1650,1503,0,0,0,,90,68,,200,,,315,,,14.1,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/1991,60,70,9.4,1550,1657,0,0,0,,82,63,,200,,,180,,,15,,,20.8,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/1991,90,90,10.29,1250,1032,0.68,0,0,,77,66,,180,,,90,,,19.9,,,30,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/1991,60,60,7.38,932,935,0,0,0,,82,69,,360,,,360,,,13,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/1991,0,10,8.72,1850,1849,0,0,0,,87,67,,210,,,225,,,13,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/1991,0,10,10.29,1950,2109,0,0,0,,86,67,,200,,,180,,,17.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/1991,10,20,11.18,2350,1743,0,0,0,,91,71,,260,,,270,,,17,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/1991,40,20,9.84,2350,22,0,0,0,,92,76,,260,,,270,,,17,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/1991,50,40,8.5,1350,1423,0,0,0,,88,76,,190,,,180,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/1991,10,10,8.05,1750,1749,0,0,0,,96,76,,200,,,180,,,15,,,17.2,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/1991,60,50,7.61,1720,1712,0.05,0,0,,99,77,,340,,,360,,,23,,,34.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/1991,70,80,8.28,1715,1728,0.08,0,0,,89,74,,200,,,180,,,13,,,16.1,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/1991,80,70,10.29,1624,1642,0.39,0,0,,97,74,,10,,,360,,,29.1,,,33.3,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/1991,40,40,10.51,450,1713,0,0,0,,89,74,,330,,,225,,,15,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/1991,100,100,6.04,250,434,0.26,0,0,,80,70,,270,,,45,,,12.1,,,15,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/1991,100,100,6.49,1650,1752,0.2,0,0,,84,71,,250,,,315,,,13,,,17.2,,1,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/1991,80,90,7.83,950,1018,0,0,0,,79,69,,20,,,360,,,13,,,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/1991,50,40,6.71,950,1608,0,0,0,,86,67,,360,,,180,,,10.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/1991,100,100,7.16,1650,1327,0.12,0,0,,74,67,,60,,,90,,,10.1,,,15,,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/1991,90,90,6.49,1450,2031,0,0,0,,78,68,,180,,,180,,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/1991,50,60,7.83,1450,2021,0,0,0,,80,69,,190,,,225,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/1991,0,0,8.72,1550,1608,0,0,0,,86,71,,190,,,180,,,16.1,,,21.9,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/1991,20,20,10.29,1150,1154,0,0,0,,91,75,,250,,,270,,,16.1,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/1991,80,80,6.49,1250,1414,0.12,0,0,,83,72,,150,,,135,,,12.1,,,15,,1,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/1991,70,80,6.71,1838,1837,0.04,0,0,,85,71,,300,,,315,,,19.9,,,25.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/1991,40,50,11.63,1650,1704,0,0,0,,85,70,,290,,,270,,,17,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/1991,40,30,7.38,1450,1508,0,0,0,,85,66,,20,,,360,,,12.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/1991,30,20,8.05,1650,1331,0,0,0,,82,64,,190,,,180,,,13,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/1991,70,70,8.5,1750,2322,0,0,0,,86,71,,190,,,225,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/1991,100,100,12.3,2130,2136,1.14,0,0,,76,71,,180,,,180,,,21.9,,,34.4,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/1991,40,40,10.29,1550,1537,0,0,0,,86,72,,300,,,315,,,15,,,20.8,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/1991,20,30,10.96,1650,1722,0,0,0,,84,69,,300,,,315,,,16.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/1991,60,70,6.71,50,1253,0,0,0,,86,68,,290,,,45,,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/1991,50,40,7.16,1850,2015,0,0,0,,86,69,,210,,,180,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/1991,70,70,9.4,1750,1724,0,0,0,,88,72,,200,,,180,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/1991,70,90,8.5,1750,1730,0.14,0,0,,80,72,,270,,,270,,,14.1,,,19.5,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/1991,0,0,9.17,150,1531,0,0,0,,88,69,,280,,,180,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/1991,10,20,10.96,2050,1923,0,0,0,,84,72,,200,,,225,,,19.9,,,25.3,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/1991,60,60,10.07,1650,1622,0,0,0,,83,72,,210,,,225,,,17,,,26.4,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/1991,90,90,12.3,950,944,2.6,0,0,,83,69,,340,,,360,,,30,,,46.1,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/1991,100,100,8.95,850,2239,3.41,0,0,,77,66,,60,,,180,,,15,,,21.9,,1,1,1,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/1991,50,60,7.16,1650,1643,0,0,0,,79,66,,200,,,180,,,13,,,23,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/1991,10,10,10.29,1350,1632,0,0,0,,84,68,,240,,,225,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/1991,20,10,9.4,1750,1754,0,0,0,,87,70,,190,,,180,,,16.1,,,19.5,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/1991,60,70,7.83,1050,936,0.1,0,0,,80,67,,60,,,45,,,12.1,,,17.2,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/1991,20,10,9.4,950,1330,0,0,0,,77,64,,70,,,135,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/1991,30,30,6.26,1450,1900,0,0,0,,76,60,,190,,,180,,,10.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/1991,10,30,9.84,1250,1610,0,0,0,,85,68,,230,,,180,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/1991,10,20,9.4,1650,1651,0,0,0,,88,73,,240,,,225,,,15,,,18.3,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/1991,10,10,6.71,1650,1828,0,0,0,,92,73,,140,,,135,,,10.1,,,13.9,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/1991,30,30,6.93,1650,1911,0,0,0,,88,72,,190,,,180,,,13,,,26.4,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/1991,30,50,12.3,950,1749,0.04,0,0,,91,66,,310,,,360,,,17,,,30,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/1991,0,0,11.18,50,728,0,0,0,,71,59,,10,,,45,,,17,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/1991,10,20,8.05,1750,1737,0,0,0,,71,54,,180,,,180,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/1991,20,20,10.96,1950,2018,0,0,0,,74,61,,210,,,225,,,16.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/1991,50,50,11.63,1850,147,0,0,0,,82,67,,210,,,225,,,14.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/1991,70,80,7.83,1000,1137,0.13,0,0,,79,66,,10,,,360,,,13,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/1991,50,70,7.16,650,1032,0,0,0,,80,63,,30,,,45,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/1991,20,10,6.26,1350,1047,0,0,0,,81,61,,230,,,45,,,10.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/1991,10,0,6.71,1350,1738,0,0,0,,87,68,,190,,,180,,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/1991,50,40,5.82,1450,1430,0,0,0,,81,66,,150,,,135,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/1991,90,80,10.29,1450,1415,0,0,0,,82,69,,210,,,225,,,15,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/1991,40,10,12.3,1050,1110,0,0,0,,84,65,,340,,,360,,,17,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/1991,40,30,8.5,850,105,0,0,0,,74,58,,40,,,45,,,15,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/1991,40,30,7.61,1250,2253,0,0,0,,74,56,,170,,,180,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/1991,80,90,6.04,950,1023,0.09,0,0,,74,63,,200,,,180,,,12.1,,,15,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/1991,70,90,6.93,1850,2022,0,0,0,,77,61,,210,,,225,,,13,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/1991,50,50,9.17,1150,1258,0,0,0,,89,70,,230,,,225,,,13,,,15,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/1991,60,40,8.5,1050,1121,0,0,0,,90,74,,240,,,225,,,14.1,,,16.1,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/1991,90,80,10.29,1905,2103,0,0,0,,80,70,,180,,,180,,,17,,,24.2,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/1991,90,90,12.08,1150,,0.5,0,0,,77,53,,350,,,,,,21.9,,,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/1991,50,50,11.41,1350,1340,0.1,0,0,,66,52,,350,,,360,,,17,,,24.2,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/1991,10,10,8.28,1150,1513,0,0,0,,66,50,,20,,,360,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/1991,20,10,5.82,1450,2025,0,0,0,,69,47,,180,,,180,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/1991,90,100,7.61,1150,1135,0.02,0,0,,68,56,,220,,,225,,,13,,,18.3,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/1991,90,80,8.05,1450,1258,0.19,0,0,,73,58,,160,,,135,,,13,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/1991,100,100,11.41,750,753,1.27,0,0,,72,60,,190,,,180,,,25.9,,,36.7,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/1991,60,70,9.4,2250,2033,0.49,0,0,,70,58,,310,,,315,,,15,,,26.4,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/1991,20,30,11.18,1550,1702,0,0,0,,67,52,,290,,,315,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/1991,10,20,8.95,1450,1448,0,0,0,,65,49,,280,,,270,,,17,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/1991,20,20,8.72,2250,2237,0,0,0,,72,46,,40,,,45,,,15,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/1991,0,0,8.72,2350,8,0,0,0,,59,43,,20,,,360,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/1991,60,60,10.51,1750,1937,0,0,0,,73,58,,200,,,180,,,16.1,,,23,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/1991,60,60,10.96,1650,1603,0,0,0,,75,63,,200,,,180,,,17.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/1991,70,80,5.59,2050,2137,0,0,0,,80,63,,220,,,270,,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/1991,20,10,5.59,1350,1652,0,0,0,,78,61,,160,,,135,,,12.1,,,15,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/1991,100,90,11.86,1935,1928,0.09,0,0,,76,65,,170,,,180,,,21.9,,,30,,1,1,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/1991,90,100,12.53,2050,2027,0.05,0,0,,70,53,,300,,,315,,,21,,,27.5,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/1991,20,30,13.65,2350,1346,0,0,0,,62,46,,310,,,315,,,17.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/1991,0,0,10.96,1850,114,0,0,0,,64,46,,240,,,315,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/1991,30,50,11.41,1550,1458,0,0,0,,67,51,,190,,,180,,,17.9,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/1991,50,70,9.17,1850,1922,0,0,0,,70,51,,200,,,225,,,16.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/1991,80,100,8.5,2350,2221,0.15,0,0,,63,52,,300,,,270,,,16.1,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/1991,10,10,9.17,2350,231,0,0,0,,63,45,,300,,,315,,,16.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/1991,30,40,9.84,2150,2127,0,0,0,,64,49,,350,,,360,,,14.1,,,18.3,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/1991,40,40,9.4,2350,2352,0,0,0,,58,43,,200,,,180,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/1991,90,100,13.65,1250,1312,0.3,0,0,,65,58,,140,,,135,,,17,,,28.9,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/1991,90,80,13.2,1350,1233,0,0,0,,65,54,,360,,,360,,,17.9,,,23,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/1991,100,100,14.76,1450,933,0.93,0,0,,56,48,,50,,,45,,,21.9,,,36.7,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/1991,50,20,10.29,50,705,0,0,0,,71,52,,360,,,270,,,16.1,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/1991,40,40,9.84,1850,1928,0,0,0,,71,48,,340,,,360,,,25.1,,,32.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/1991,10,0,9.4,850,848,0,0,0,,55,41,,30,,,45,,,17.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/1991,50,80,8.28,1850,1757,0,0,0,,57,37,,200,,,180,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/1991,0,0,7.61,1550,1524,0,0,0,,68,49,,200,,,180,,,13,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/1991,20,0,4.7,1350,1301,0,0,0,,70,47,,150,,,135,,,8.9,,,11.4,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/1991,80,70,5.14,1550,1541,0,0,0,,72,57,,150,,,135,,,8.9,,,12.8,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/1991,80,60,6.04,2022,1927,0,0,0,,70,57,,200,,,180,,,8.1,,,12.8,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/1991,90,80,4.03,1613,1139,0,0,0,,67,56,,170,,,225,,,6.9,,,11.4,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/1991,100,100,3.8,1515,1438,0,0,0,,63,57,,180,,,135,,,8.1,,,11.4,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/1991,10,0,16.55,950,854,0,0,0,,62,46,,30,,,45,,,23.9,,,39.1,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/1991,0,0,13.2,1350,915,0,0,0,,53,38,,10,,,45,,,17,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/1991,30,30,17.67,2350,2342,0,0,0,,62,42,,40,,,45,,,25.1,,,36.7,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/1991,90,90,19.46,850,927,0,0,0,,58,49,,40,,,45,,,25.9,,,35.6,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/1991,100,100,8.95,50,18,0,0,0,,61,50,,20,,,360,,,16.1,,,24.2,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/1991,80,90,7.83,750,827,0.02,0,0,,63,54,,190,,,180,,,14.1,,,19.5,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/1991,80,70,12.3,1850,1816,0,0,0,,58,47,,280,,,270,,,17,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/1991,90,90,9.62,250,55,0,0,0,,48,41,,350,,,315,,,15,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/1991,50,70,9.4,1050,825,0,0,0,,46,35,,20,,,45,,,14.1,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/1991,60,70,5.14,2350,1208,0,0,0,,51,35,,310,,,225,,,8.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/1991,70,100,4.47,2250,2213,0,0,0,,56,37,,10,,,360,,,10.1,,,13.9,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/1991,90,100,14.32,1450,1917,0,0,0,,46,38,,20,,,360,,,17.9,,,26.4,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/1991,90,80,14.09,1050,2236,0,0,0,,45,36,,40,,,45,,,17,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/1991,100,100,16.78,1850,1828,0.29,0,0,,43,38,,60,,,45,,,21.9,,,33.3,,1,,,,,,,,,,,1,,1,,,,,,
